HS code,Mô tả sản phẩm
85322400,"- - Tụ gốm, nhiều lớp || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:CL03A105MP3NSNC/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM0335C1E330J####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM0335C1E150J####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM0335C1E680J####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM0335C1E101J####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM0335C1E3R9B####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM033R70J472KA01/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:CL05A105KQ5####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM033R71E102K/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM033R60J104K####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:CL03C010BA3####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM0335C1E101J####/,Hàng mới 100% || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM0335C1ER50B####/,Hàng mới 100% || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:CL03C1R8CA3GN##/,Hàng mới 100% || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:GRM0335C1E3R9B####/,Hàng mới 100% || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:CL03C010BA3####/,Hàng mới 100% || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:CL05A475KP5NR##/,Hàng mới 100% || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /Model: VCN0063-1000303/(GRM0335C1E101JA01D),(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /MODEL:GRM0335C1E101J####/,(Hàng mới 100%) || Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/MODEL:CL03A103KA3####/,(Hàng mới 100%) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0054-1200303/(GRM033R71E121KA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0055-0012303/(GRM0335C1E1R2CA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0056-0015303/(CL03C1R5CA3GN5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0068-0010103/(CL03A105MP3NS5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0076-1000203/(CL03A104KP3NN5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0078-0022103/(CL03A225MQ3CR5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0084-1000203/(CL03A104KA3NN5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0091-0047105/(CL05A475KP5NR5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0117-0012303/(CL03C1R2CA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0120-2700305/(CL05C271JB5NNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0172-0010303/(CL03C010BA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0212-0180203/(CL03C1R8CA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0217-4700303/(CL03A474KQ3NN5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0253-0220303/(22pF+-5%, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0259-0005303/(GRM0335C1ER50B) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0294-0022103/(2.2uF+-20%,10V,0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0320-0330305/(33pF+-5%, 50V, 1005) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0327-0100203/(10nF+-10%,6.3V,0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0364-0022103/(GRM033R61A225K####) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0367-0010103/(1uF+-20%, 16V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0430-0015303/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0436-2200305/(220pF+-10%, 50V, 1005) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0061-0100303/(CL03C100JA3GN5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0071-0560303/(56pF+-5%, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0156-0820303/(GRM0335C1E820JA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0240-0039303/(3.9pF+-0.1pF, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0248-0047303/(4.7pF+-0.25pF,25V,0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0250-0033303/(3.3pF+-0.1pF, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0254-0220303/(CL03C220JA3NNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0267-0047203/(4.7nF,+-10%,6.3V,0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0304-0010303/(1pF+-0.25PF, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0115-0012303/(GRM0335C1H1R2WA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0265-0022105/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0324-0008303/(0.8pF+-0.05pF, 25V, 060) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0001-1170010/(CL03A104KQ3NNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0008-1170010/(GRM0335C1E330JA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0203-0068303/(CL03C6R8BA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0228-0010203/(1nF+-10%, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0266-0100303/(GRM0335C1E100J####) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0101-1000305/(100pF+-5%,50V,1005) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0187-0075305/(GRM155R71H104KE14D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0292-0027303/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0435-0056303/(5.6pF+-0.25pF, 25V, 060) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/9CN1005-225010/(CL05A225MQ5NSNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0134-0015303/(1.5pF+-0.25pF, 25V, 060) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0143-0150303/(GRM0335C1E150JA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0300-1000203/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0014-1170010/(CL05A225KP5NSNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0063-1000303/(GRM0335C1E101JA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0105-0010303/(CL03C010CA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0155-0680303/(GRM0335C1E680JA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0278-0390303/(GRM0335CIH390JA201D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0346-0470205/(47NF+-10%,50V,1005) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0434-0082303/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0065-1000203/(GRM033R60J104KE19D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0057-0022303/(CL03C2R2CA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0103-0047303/(CL03C4R7CA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0185-0075305/(470pF+-10%, 16V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử) /VCN0205-0100205/(CL05B103KB5NNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0418-0010203/(1nF+-10%,16V,0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0243-0024303/(2.4pF+-0.1pF, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/9CN1005-470010/(47pF+-5%, 50V, 1005) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0387-2700305/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0351-0470205/(CL05B473KO5####) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0157-0010303/(GRM0335C1E1R0CA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0062-0150303/(CL03C150JA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0100-0010105/(CL05A105KL5NRNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0228-0010203/(1nF +-10%, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0369-1000202/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0035-0010103/(CL03A105MQ3CS5C) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0431-0100108/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0064-0022303/(GRM0335C1E2R2CA01D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0281-0150303/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0390-4700303/(470nF+-10%, 6.3V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0429-0100203/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0089-0820303/(CL03C820JA3ANNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0071-0560303/(56pF +-5%, 25V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0142-1000303/(100nF+-10%, 10V, 0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0441-0050303/ || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0187-0075305/(47pF+-5%, 50V, 1005) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0279-3300303/(330pF+-10%,25V,0603) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0344-0018303/(1.8PF+-0.25PF 25V,060) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0126-1000203/(GRM033R61E104KE14D) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0116-0005303/(CL03C0R5BA3GNNC) || NPL 16#&Tụ điện/Tụ gốm nhiều lớp ( thường dùng trong các bản mạch điện tử)/VCN0383-0100105/"
85322500,- - Tụ giấy hoặc plastic
85322900,"NPL127#&Tụ điện gắn vào sản phẩm  SUB SPD 480VAC Module, KETKRS1K0C0001 (tái xuất từ mục 15 tờ khai 103521465240/E31 ngày 08/09/2020)#&KR"
85323000,- Tụ điện biến đổi hoặc tụ điện điều chỉnh được (theo mức định trước)
8533,"Điện trở (kể cả biến trở và chiết áp), trừ điện trở nung nóng"
853310,"- Điện trở than cố định, dạng kết hợp hoặc dạng màng:"
85331010,- - Điện trở dán
85332100,- - Có công suất danh định không quá 20 W
85332900,"Điện trở loại cố định (dùng cho điện thoại di động), 100 KiloOhm/MODEL:NCP03WF104F05RL/,(Hàng mới 100%) || Điện trở SMD loại cố định (dùng cho điện thoại di động), 1 KiloOhm 100MHz, 350mA/MODEL:BLM15AX102SN1D/,(Hàng mới 100%) || Điện trở SMD loại cố định (dùng cho điện thoại di động), 1000 Ohm +-25%, 120mA, /MODEL:BLM03HD102SN1J/,(Hàng mới 100%) || Điện trở SMD loại cố định (dùng cho điện thoại di động), 1000Ohm, 200mA/MODEL:BLM03AX102SN1D/,(Hàng mới 100%) || Điện trở SMD loại cố định (dùng cho điện thoại di động), 600 Ohms, 250 mA/MODEL:BLM03AX601SN1D/,(Hàng mới 100%) || Điện trở loại cố định (dùng cho điện thoại di động), 390KiloOhm/MODEL:ACR0402T3903F/,(Hàng mới 100%) || Điện trở loại cố định (dùng cho điện thoại di động), 560 Ohm/MODEL:ACR0201T561J/,(Hàng mới 100%) || Điện trở loại cố định (dùng cho điện thoại di động, <1000KiloOhm/MODEL:ACR0201T1003FH5(100K)-50/,(Hàng mới 100%) || NPL 04#&Điện trở SMD /VBE0025-1230010/(BLM03AX102SN1D) || NPL 04#&Điện trở SMD/VBE0026-1230010/(BLM03AX121SN1D) || NPL 04#&Điện trở SMD/VBE0030-1230010/(BLM15AX102SN1D) || NPL 04#&Điện trở SMD/VBE0041-1230010/(BLM18KG121TN1D) || NPL 04#&Điện trở SMD/VBE0043-1230010/(BLM18FD220SN1D) || NPL 04#&Điện trở /VRT0246-1000203/(ACR0201T104J) || NPL 04#&Điện trở /VRT0251-2700203/(ACR0201T2703F) || NPL 04#&Điện trở/9RT1005-000050/(RC1005J000CS) || NPL 04#&Điện trở/VRT0180-0100305/(ACR0402T106J(10M)) || NPL 04#&Điện trở /VRT0181-0010203/(ACR0201T102J) || NPL 04#&Điện trở/VRT0189-0010103/(1 Ohm+-1%, 0603 (ABCO)) || NPL 04#&Điện trở/VRT0190-0010203/(1Kilo Ohm+-1%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0192-0100103/(10 Ohm+-5%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0261-0010303/(ACR0201T105J) || NPL 04#&Điện trở /VRT0204-1000303/ || NPL 04#&Điện trở /VRT0206-0300103/ || NPL 04#&Điện trở /VRT0209-0000103/(ACR0201T000J(0)) || NPL 04#&Điện trở /VRT0214-0010303/(RC0201FR-071##) || NPL 04#&Điện trở /VRT0215-4700203/(RC0201FR-07470##) || NPL 04#&Điện trở /VRT0229-2000203/(ACR0201T2003F) || NPL 04#&Điện trở /VRT0243-2200103/(ACR0201T221J) || NPL 04#&Điện trở /VRT0276-0100203/(RC0201JR-##10KL) || NPL 04#&Điện trở /VRT0277-2000203/(ACR0201T204J) || NPL 04#&Điện trở /VRT0282-0022103/(ACR0201T2R2J) || NPL 04#&Điện trở /VRT0285-0300203/(30Kilo Ohm+-1%, 0603) || NPL 04#&Điện trở /VRT0287-3320203/ || NPL 04#&Điện trở /VRT0289-1300205/ || NPL 04#&Điện trở /VRT0290-0010305/ || NPL 04#&Điện trở /VRT0331-0047203/(4.7Kilo Ohm+-5%, 0603 (YAGEO) || NPL 04#&Điện trở /VRT0332-1800203/(180Kilo Ohm+-1%, 0603 (YAGEO) || NPL 04#&Điện trở /VRT0201-5600103/(560 Ohm+-5%, 0603) || NPL 04#&Điện trở /VRT0341-1500205/ || NPL 04#&Điện trở /VRT0342-3000205/ || NPL 04#&Điện trở SMD /VBE0021-1230010/(BLM03AX601SN1D) || NPL 04#&Điện trở SMD/VBE0032-1230010/(BLM18KG260TN1D) || NPL 04#&Điện trở /VRT0280-0010203/(1Kilo Ohm+-1%, 0603, RC0201F) || NPL 04#&Điện trở /VRT0288-1200203/(ACR0201T1203F) || NPL 04#&Điện trở /VTH0003-1360010/(NCP03WF104F05RL) || NPL 04#&Điện trở /VRT0202-5600103/ || NPL 04#&Điện trở /VRT0284-2000203/ || NPL 04#&Điện trở /VRT0248-0047203/(ACR0201T472J(4K7) || NPL 04#&Điện trở /VRT0252-3900205/(390KiloOhm+-1%, 1005(ABCO) || NPL 04#&Điện trở/VRT0191-0100203/(10KiloOhm+-5%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0271-3300203/(ACR0201T334J(330K)) || NPL 04#&Điện trở /VRT0285-0300203/(30KiloOhm+-1%, 0603) || NPL 04#&Điện trở /VRT0321-3320203/(332KiloOhm+-1%, 0603 (YAGEO) || NPL 04#&Điện trở /VRT0332-1800203/(180KiloOhm+-1%, 0603 (YAGEO) || NPL 04#&Điện trở /VRT0337-0010205/ || NPL 04#&Điện trở /VTH0008-1360010/(NCP15WF104F03RC) || NPL 04#&Điện trở /VRT0275-3900205/(RC0402FR-##390KL) || NPL 04#&Điện trở SMD /VBE0019-1230010/(BLM03HD102SN1D) || NPL 04#&Điện trở SMD /VBE0028-1230010/(BLM15PX121SN1) || NPL 04#&Điện trở /VRT0253-0010205/(ACR0402T102J) || NPL 04#&Điện trở/VRT0182-0100103/(10 Ohm+-5%,0603(ROHM)) || NPL 04#&Điện trở /VRT0182-1000203/(ACR0201T1003FH5(100K) || NPL 04#&Điện trở/VRT0191-0100203/(10Kilo Ohm+-5%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0205-0300103/(30 Ohm+-5%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0273-0560203/ || NPL 04#&Điện trở /VRT0321-3320203/(332Kilo Ohm+-1%, 0603 (YAGEO) || NPL 04#&Điện trở /VRT0341-1500205/(150Kilo Ohm+-1%,1005 ACR0402) || NPL 04#&Điện trở /VRT0342-3000205/(300Kilo Ohm+-1%, 1005 ACR040) || NPL 04#&Điện trở /VRT0201-5600103/(560 Ohm +-5%, 0603) || NPL 04#&Điện trở /VRT0286-0010205/ || NPL 04#&Điện trở /VRT0341-1500205/(150KiloOhm+1%,1005 ACR0402) || NPL 04#&Điện trở /VRT0342-3000205/(300KiloOhm+1%, 1005 ACR040) || NPL 04#&Điện trở SMD/VBE0035-1230010/(BLM03AX241SN1D) || NPL 04#&Điện trở /VRT0193-0047203/(4.7KiloOhm+-1%, 0603) || NPL 04#&Điện trở /VRT0264-0082105/(ACR0402T8R2J(8R2)) || NPL 04#&Điện trở /VRT0267-1500203/(ACR0201T1503F) || NPL 04#&Điện trở /VRT0319-0150203/ || NPL 04#&Điện trở /VRT0212-0000105/(ACR0402T000J) || NPL 04#&Điện trở /VRT0265-0120203/ || NPL 04#&Điện trở /VRT0332-1800203/(180 Kilo Ohm+-1%, 0603 (YAGEO) || NPL 04#&Điện trở /VRT0342-3000205/(300 Kilo Ohm+-1%, 1005 ACR040) || NPL 04#&Điện trở/VRT0190-0010203/(1KiloOhm+-1%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0203-0022103/ || NPL 04#&Điện trở /VRT0341-1500205/(150KiloOhm+-1%,1005 ACR0402) || NPL 04#&Điện trở SMD/VBE0045-1230010/(BLM03PX220SN1D) || NPL 04#&Điện trở/VRT0191-0100203/(10Kilo Ohm +-5%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0252-3900205/(390Kilo Ohm+-1%, 1005(ABCO) || NPL 04#&Điện trở /VRT0260-2000203/(MCR006YZPJ204) || NPL 04#&Điện trở /VRT0228-0100203/(CR0201T1002FH5) || NPL 04#&Điện trở /VRT0334-0220103/ || NPL 04#&Điện trở /VRT0208-0010103/ || NPL 04#&Điện trở /VTH0003-1360010/ || NPL 04#&Điện trở /VRT0245-7500203/(750KiloOhm+-1%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0257-0470202/(ACR1005T473J(47K)) || NPL 04#&Điện trở /VRT0281-3300203/ || NPL 04#&Điện trở /VRT0163-0100305/(RC0402JR-0710ML) || NPL 04#&Điện trở /VRT0344-3000205/ || NPL 04#&Điện trở /VRT0342-3000205/(300KiloOhm+-1%, 1005 ACR040) || NPL 04#&Điện trở /VRT0331-0047203/(4.7KiloOhm+-5%, 0603 (YAGEO) || NPL 04#&Điện trở /VRT0197-0010303/(1Mohm+-1%, 0603 (ABCO)) || NPL 04#&Điện trở /VRT0331-0047203/(4.7KiloOhm+5%, 0603 (YAGEO) || NPL 04#&Điện trở/VRT0108-5600103/(MCR006YZPSJ561) || NPL 04#&Điện trở /VRT0262-0010303/ || NPL 04#&Điện trở /VRT0274-7500203/(RC0201FR-##750KL) || NPL 04#&Điện trở /VRT0327-0022203/ || NPL 04#&Điện trở /VRT0345-3000205/"
85334000,"- Điện trở biến đổi khác, kể cả biến trở và chiết áp  || NPL34#&Biến trở /VVR0024-1300010/(ESPC 01 8R2J S1) || NPL34#&Biến trở /VVR0031-1300010/(HESP02100JTC) || NPL34#&Biến trở /VVR0034-1300010/(ESPV 01 R75V 321) || NPL34#&Biến trở/VVR0041-1300010/(MESV02039JV1) || NPL34#&Biến trở /VVR0014-1300010/(ESPC 02 039 JS1(39pF)) || NPL34#&Biến trở/VVR0015-1300010/(HESP 02 100 JS1) || NPL34#&Biến trở/VVR0020-1300010/(ESPC 02 6R8 JS1) || NPL34#&Biến trở /VVR0023-1300010/(IMG0330C101JFR) || NPL34#&Biến trở/VVR0046-1300010/(ISG5V321C390JFR) || NPL34#&Biến trở/VVR0030-1300010/(HESP01100JS1) || NPL34#&Biến trở/VVR0047-1300010/(DESP01039JTC) || NPL34#&Biến trở /VVR0012-1300010/(ESPV 02 2R0V 321) || NPL34#&Biến trở /VVR0016-1300010/(IMG0530C101JFR) || NPL34#&Biến trở/VVR0017-1300010/(HESP02060JS1) || NPL34#&Biến trở/VVR0049-1300010/(ISG0330V341CR75FR)"
85339000,- Bộ phận 
8534,Mạch in
