,hscode,hscode_4_so,mo_ta,top_5_retrieval,check
2941,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép, PLUG GAGE , MAVERICK HOUSING V808-00088B 4.30.1, 5020-011390","[9027, 9026, 7301, 73160000, 7305]",False
2942,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép, PLUG GAGE , MAVERICK HOUSING V808-00088B 4.4 0.1, 5020-011410","[7305, 3006, 2923, 9027, 9026]",False
2943,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép, PLUG GAGE , MAVERICK HOUSING V808-00088B 6.6 0.3 * 11.6 0.2, 5020-011430","[7606, 98300000, 9827, 9829, 4407]",False
2944,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép, PLUG GAGE , MAVERICK HOUSING V808-00088B M6 X 1 / 6.6 0.1 / 120.1, 5020-011440","[73160000, 86050000, 704, 9030, 98300000]",False
2945,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép, PLUG GAGE , MAVERICK HOUSING V808-00088B 16 0.2, 5020-011450","[9827, 9829, 7606, 9027, 9026]",False
2946,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép, PLUG GAGE , MAVERICK HOUSING V808-00088B  9 0.25, 5020-011470","[9027, 9026, 7301, 9827, 9829]",False
2947,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép, Go PLUG Gauge(2AXIS) 2.350.02, Dp Min 4.5mm, 5020-011320","[9827, 9829, 7305, 9027, 7606]",False
2948,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép, Go PLUG Gauge 2.350.02, Dp Min 4.5mm, 5020-011330","[9827, 9829, 7305, 9027, 7606]",False
2949,73269099,7326,".#&Vít chèn bằng thép SS316 dùng cho dây chuyền mạ bản mạch PCB, insert, SS316 M5 or M6","[7318, 8462, 8207, 83030000, 7211]",False
2950,73269099,7326,".#&Vòng chuẩn bằng thép để hiệu chuẩn thiết bị và dụng cụ kiểm tra, Master RingGauge (Mitutoyo) 16mm/ 177-177, 5020-014990","[9018, 9027, 9030, 9031, 9026]",False
2951,73269099,7326,".#&Vỏ máy tính Xigmatek XA-20, chất liệu: thép không gỉ, kích thước: 37 x 18.8 x 41.3 cm. Hàng mới 100%","[9827, 9829, 9022, 9706, 6002]",False
2952,73269099,7326,".#&Chân tăng chỉnh M10x80mm bằng thép, hàng mới 100%","[9620, 7228, 7323, 7326, 7224]",True
2953,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge  / 11.4(0/-0.05) W000018537, 5020-005230","[7606, 7409, 9027, 9026, 7301]",False
2954,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge  / 8.1(+0.15/0) 2602707, 5020-005240","[7409, 9026, 7410, 9827, 9829]",False
2955,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge  / 8.1(+0.15/0) 2601804, 5020-005250","[7409, 9026, 7410, 9827, 9829]",False
2956,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge  / 6.1750.075 2718894, 5020-005260","[9027, 9026, 7301, 9827, 9829]",False
2957,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 5.1750.075 A2723771, 5020-005270","[9027, 9026, 7301, 9827, 9829]",False
2958,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Slot Plug gauge / 5.1750.075 X 6.1750.075 2602610, 5020-005280","[9030, 9027, 9026, 7301, 9827]",False
2959,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 5.1750.075 2602610, 5020-005290","[9027, 9026, 7301, 9827, 9829]",False
2960,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 3.750.03 W000020252, 5020-005300","[9827, 9829, 9027, 9026, 7301]",False
2961,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 4.00.05 W000020252, 5020-005310","[9027, 9026, 7301, 7305, 9827]",False
2962,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 3.80.03 W000020252, 5020-005320","[9827, 9829, 9027, 9026, 7301]",False
2963,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Slot Plug gauge / 40.05 x 5(+0.2/0) W000018537, 5020-005330","[7606, 7607, 9827, 9829, 9030]",False
2964,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 3.750.03 W000018537, 5020-005340","[9827, 9829, 9027, 9026, 7301]",False
2965,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 4.00.05 W000018537, 5020-005350","[9027, 9026, 7301, 7305, 9827]",False
2966,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 14.970.015 DP7.00.1 A1201653, 5020-005360","[9026, 9027, 7301, 73160000, 9827]",False
2967,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 11.20.1 A2621817, 5020-005370","[9827, 9829, 9027, 9026, 7301]",False
2968,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 3.242~3.422 A2722158, 5020-005380","[9827, 9829, 9027, 9026, 7301]",False
2969,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 3.242~3.422 A2722158, 5020-005390","[9827, 9829, 9027, 9026, 7301]",False
2970,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 4.134~4.334 A2722158(KTP181130-04A), 5020-005400","[7305, 3006, 2923, 9027, 9026]",False
2971,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 4.134~4.334 A2722158(KTP181130-04B), 5020-005410","[7305, 3006, 2923, 9027, 9026]",False
2972,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 11.0(+0.27/0) A1207188(A1207231), 5020-005420","[7606, 7409, 7607, 7410, 9027]",False
2973,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 5.1(+0.3/0) A1206878(A1223175), 5020-005430","[9827, 9829, 7606, 7409, 9027]",False
2974,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 8.008~8.030 A1223175, 5020-005440","[9827, 9829, 98300000, 5911, 9027]",False
2975,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 9.120~9.135 E1060030559BO, 5020-005450","[3918, 9027, 9026, 7301, 9827]",False
2976,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 9.120~9.135 E1060030559BO, 5020-005460","[3918, 9027, 9026, 7301, 9827]",False
2977,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 10.971~10.989 E1060030559BO, 5020-005470","[8702, 82100000, 9027, 9026, 7301]",False
2978,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 3.960.1 E1060030559BO, 5020-005480","[9827, 9829, 9027, 9026, 7301]",False
2979,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 3.610.05 DP50.1 E1060030559BO, 5020-005490","[9827, 9829, 9027, 9026, 7301]",False
2980,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 20.380.1 E1060030559BO, 5020-005500","[9827, 9829, 9027, 9026, 7301]",False
2981,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 9.00.1 E1060030559BO, 5020-005510","[9027, 9026, 7301, 73160000, 9827]",False
2982,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 5.6~5.8 XE1060041404A, 5020-005520","[9827, 9829, 98300000, 9027, 9026]",False
2983,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 4.04~4.1 x 6.47~6.54 E1060025744AO, 5020-005530","[7305, 3006, 9030, 98300000, 2923]",False
2984,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 7.12~7.16 E1060025858AO, 5020-005540","[9027, 9026, 7301, 9827, 9829]",False
2985,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 7.12~7.16 E1060025744AO, 5020-005550","[9027, 9026, 7301, 9827, 9829]",False
2986,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 8.1750.075 2605588, 5020-005560","[9827, 9829, 9027, 9026, 7301]",False
2987,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 2.4~2.6 E1060018747EO, 5020-005570","[9827, 9829, 98260000, 7606, 9027]",False
2988,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 2.70.04 VW MEB Housing, 5020-005580","[9827, 9829, 7006, 9027, 9026]",False
2989,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 5.50.07 VW MEB Housing, 5020-005590","[90160000, 9027, 9026, 7301, 9827]",False
2990,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 4.0(+0.018/0) VW MEB Housing, 5020-005600","[7606, 7409, 7607, 7410, 9027]",False
2991,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Slot Plug gauge / 5.175 x 6.1750.075 2712767, 5020-005610","[9030, 9027, 9026, 7301, 9827]",False
2992,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 11.40,05 W000020252, 5020-005620","[9027, 9026, 7301, 9827, 9829]",False
2993,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 18.35 ~ 18.4 E1060030559BO, 5020-005630","[7002, 7013, 9027, 9026, 7301]",False
2994,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 12.0+0.027 DP8.0+-0.5 A1213040, 5020-005640","[7606, 7409, 7607, 7410, 9027]",False
2995,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 10.971-10.989 E1060030559BO, 5020-005650","[8702, 82100000, 9027, 9026, 7301]",False
2996,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 32.660.02 E1060030559BO, 5020-005660","[9026, 9027, 7301, 9827, 9829]",False
2997,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 11.65 0.15 2602707, 5020-005670","[9026, 7409, 9027, 7301, 8466]",False
2998,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Slot Plug gauge / 8.175  0.075 x 9.275  0.075 A2723773, 5020-005680","[9827, 9829, 7606, 9030, 7409]",False
2999,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Slot Plug gauge / 8.175  0.075 x 9.275  0.075 A2730331, 5020-005690","[9827, 9829, 7606, 9030, 7409]",False
3000,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Slot Plug gauge / 6.3~6.5x4.9~5.1 E106001874EO, 5020-005700","[9827, 9829, 98300000, 9027, 9026]",False
3001,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Plug gauge / 68.0+0.05 RSW20R10 A207231, 5020-005710","[7606, 7409, 9027, 9026, 7301]",False
3002,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 37.51 + 0.02 A2621912, 5020-005740","[9027, 9026, 7301, 9827, 9829]",False
3003,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 18.5+0.018 / 0 A2621912, 5020-005750","[7606, 7409, 9027, 9026, 7301]",False
3004,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 60,3650,030 101,700,015 C1015029, 5020-005720","[9027, 9026, 7301, 5804, 9827]",False
3005,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 47 -0.012/-0.028 A2621817, 5020-005730","[7606, 7409, 9027, 9026, 7301]",False
3006,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 14.0 -0.016/-0.034 A1213040, 5020-005760","[7606, 7409, 7607, 7410, 9026]",False
3007,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 14.0 -0.016/-0.034 A1211765, 5020-005770","[7606, 7409, 7607, 7410, 9026]",False
3008,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 42.0 -0.025/-0.041 A1207188(A1207231), 5020-005780","[7606, 7409, 7607, 7410, 9027]",False
3009,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 12.0-0.016/-0.034 A1216965(A1217690), 5020-005790","[7606, 7409, 7607, 7410, 9027]",False
3010,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 16.0 +0.018 A2734869, 5020-005800","[7606, 7409, 9027, 9026, 7301]",False
3011,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge /  10.0 -0.016/-0.025 A1206878(A1223175), 5020-005810","[7606, 7409, 7607, 7410, 9027]",False
3012,73269099,7326,".#&Dụng cụ đo lỗ ren bằng thép , Air gauge / 12.0 +0.027 A1213040, 5020-005820","[7606, 7409, 9027, 9026, 7301]",False
3013,73269099,7326,".#&Kẹp bằng thép dùng để kẹp hàng trên chuyền, SUS ULTRA GRIP / SSD-895-UG 1BOX=2500ea(ML316050), 4020-063200","[8305, 8466, 8304, 4820, 8505]",False
3014,73269099,7326,".#&Cần mồi lửa dùng cho lò nấu nhôm, chất liệu bằng thép, PILOT BURBER PB-720 (250mm), 5050-135000","[7321, 6903, 8401, 8511, 7117]",False
3015,73269099,7326,".#&Tay cầm của cần mồi lửa dùng cho lò nấu nhôm, chất liệu bằng thép, SPARK PLUG FOR PB-720, 5050-135100","[7321, 6903, 8467, 8401, 7615]",False
3016,73269099,7326,"NL214#&Ren cấy bằng thép, Ensat -SBD M6 hard. steel Znblue, 348 000 060.110","[7228, 7323, 7326, 7224, 7320]",True
3017,73269099,7326,".#&Giá đỡ bằng thép dùng trong công đoạn kiểm tra vi mạch của ô tô, Micro Jack / 70mm / M130D, 5020-015730","[8302, 7226, 7219, 9821, 4415]",False
3018,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, gLRN_MOUNT_BRACKET_ASSY  (N), AELAB007700-DC","[8527, 8528, 8525, 8805, 8419]",False
3019,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, RHU_B2B5_SUBRACK_FRONT_PANEL_ASSY  (N), AELBB107400-DC","[8527, 8528, 8525, 8805, 8419]",False
3020,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, BAR, BOTTOM SLIDE (N), ZEMSB000226-DC","[8527, 8528, 8525, 8805, 8419]",False
3021,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, BAR, TOP SIDE SLIDE (N), ZEMSB000227-DC","[8527, 8528, 8525, 8805, 8419]",False
3022,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA-SUPPORT BRACKET ASS'Y (N), ZEMSB000316-DC","[8527, 8528, 8404, 8525, 8805]",False
3023,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, GENESIS GLRN_ABOVE_CEILING_KIT  (Y), AELAB007800-DC","[8527, 8528, 8525, 8805, 8419]",False
3024,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, MOUNT_BRACKET_L  (Y), AELBB094600-DC","[8527, 8528, 8525, 8805, 8419]",False
3025,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, MOUNT_BRACKET_R  (Y), AELBB094700-DC","[8527, 8528, 8525, 8805, 8419]",False
3026,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(H)FR L:1943, BCNBQ000400-DC","[83030000, 7322, 8467, 8514, 8547]",False
3027,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(H)RE L:1943, BCNBQ001900-DC","[83030000, 7322, 8467, 8514, 8547]",False
3028,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(C) L:1943, BCNBQ001100-DC","[83030000, 7322, 8467, 8514, 8547]",False
3029,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(W)RE L:643, BCNBQ000500-DC","[83030000, 7322, 8467, 8514, 8547]",False
3030,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(W)FR L:643, BCNBQ002000-DC","[83030000, 7322, 8467, 8514, 8547]",False
3031,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(W)RE L:543, BCNBQ000600-DC","[83030000, 7322, 8467, 8514, 8547]",False
3032,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(W)FR L:543, BCNBQ002100-DC","[83030000, 7322, 8467, 8514, 8547]",False
3033,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(D) L:743, BCNBQ001000-DC","[83030000, 7322, 8467, 8514, 8547]",False
3034,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(C) L:643, BCNBQ001200-DC","[83030000, 7322, 8467, 8514, 8547]",False
3035,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(C) L:275, BCNBQ001300-DC","[83030000, 7322, 8467, 8514, 8547]",False
3036,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(C) L:687.5, BCNBQ001400-DC","[83030000, 7322, 8467, 8514, 8547]",False
3037,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(C) L:793, BCNBQ001500-DC","[83030000, 7322, 8467, 8514, 8547]",False
3038,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(C) L:743, BCNBQ001600-DC","[83030000, 7322, 8467, 8514, 8547]",False
3039,73269099,7326,"NL222#&Thanh đỡ bằng thép dùng cho tủ điện, Column(C) L:543, BCNBQ001700-DC","[83030000, 7322, 8467, 8514, 8547]",False
3040,73269099,7326,"NL253#&Nút bằng thép dùng cho tủ điện, COVER,SEALING  (Y), BCLBQ201200-DC","[83030000, 3923, 8309, 7322, 8467]",False
3041,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA-MMU_510MM WALL BRACKET ASSY , ZENSB000024-DC","[8527, 8528, 8404, 8525, 8805]",False
3042,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA-MMU35B_64T64R_POLE BRACKET ASSY, ZEMSB000315-DC","[8527, 8528, 8404, 8525, 8805]",False
3043,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA-MMU35B_64T64R_WALL BRACKET ASSY  , ZEMSB001060-DC","[8527, 8528, 8404, 8525, 8805]",False
3044,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA POLE BRACKET ASSY MT3220 , ZEMSB000317-DC","[8527, 8528, 8404, 8525, 8805]",False
3045,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA-WALL BRACKET ASS'Y MT3220, ZENSB000025-DC","[8527, 8528, 8404, 8525, 8805]",False
3046,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA-POLE MOUNT BRACKET ASSY_KR , ZEMSB000686-DC","[8527, 8528, 8404, 8525, 8805]",False
3047,73269099,7326,"NL61#&Nắp đậy bằng thép dùng cho thiết bị thu phát sóng, DSPS-C3M_SHELF FRAME ASSY  (N), AFLAB002500-DC","[8527, 8528, 8525, 8805, 8419]",False
3048,73269099,7326,"FDLBB003100#&Gá bằng thép định hình hoàn chình dùng cho thiết bị thu phát sóng, BRACKET/L-bracket AIR 6419 P0.5 (tạm nhập sửa chữa từ mục 1 TK 305321968730/E42)","[8527, 8419, 8528, 8525, 8805]",False
3049,73269099,7326,"NL254#&Gá bằng thép hợp kim dùng cho tủ điện, SUPPORTER(MECH),DS ROD HOLDER, BCLBQ199900-DC","[7228, 7224, 83030000, 7217, 7322]",False
3050,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, TRIO-M, BRACKET,WALL MOUNT,TYPE-A  (N), BELBB001400-DC","[8527, 8528, 8525, 8805, 8419]",False
3051,73269099,7326,"NL257#&Trục xilanh bằng thép dùng cho đồ gá kiểm tra sản phẩm, ROD CLAMP H50","[4015, 83030000, 7013, 7323, 7326]",True
3052,73269099,7326,"NL257#&Trục xilanh bằng thép dùng cho đồ gá kiểm tra sản phẩm, ROD CLAMP H40","[4015, 83030000, 7013, 7323, 7326]",True
3053,73269099,7326,"NL257#&Trục xilanh bằng thép dùng cho đồ gá kiểm tra sản phẩm, ROD CLAMP H30","[4015, 83030000, 7013, 7323, 7326]",True
3054,73269099,7326,"NL47#&Gá bằng thép dùng cho thiết bị thu phát sóng, MEA-GPS BRACKET (N), ZEMSB000488-DC","[8527, 8528, 8525, 8805, 8419]",False
3055,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA-MMU_510MM POLE BRACKET ASSY (N), ZENSB000039-DC","[8527, 8528, 8404, 8525, 8805]",False
3056,73269099,7326,"NL40#&Bộ gá bằng thép dùng cho thiết bị thu phát sóng, MEA-BRACKET_POLE MOUNT_1RU_YTL (N), AALAB011800-DC","[8527, 8528, 8404, 8525, 8805]",False
3057,73269099,7326,".#&Đệm khuôn SJ-IBK-100x120 (300*110), bằng thép","[9404, 7228, 8484, 7309, 7323]",False
3058,73269099,7326,".#&LÕI GHÉP BẰNG THÉP CỦA KHUÔN SS-400 GEN5 PPE_C_PLATEEND B( SJD20225) Kích thước : 24*26*81 mm, hàng mới 100%","[2505, 8529, 4822, 4407, 4408]",False
3059,73269099,7326,".#&Đồ gá Mars2-13 QC-5G Front CNC5 Sim Tray Depth Measure Jig, bằng sắt, hỗ trợ công đoạn kiểm tra linh kiện điện tử, KT: 35*355.4*252.2mm","[7305, 7606, 7323, 9821, 8549]",False
3060,73269099,7326,".#&Thanh dẫn hướng trục Y dùng cho máy phay gia công CNC, chất liệu bằng thép, 30T2C / Y-AXIS LM GUIDE, 5050-097900","[7228, 7307, 7117, 9209, 8457]",False
3061,73269099,7326,".#&Thanh dẫn hướng trục Y dùng cho máy phay gia công CNC, chất liệu bằng thép, Y LM GUIDE / MAG-30T2DN, 5050-089700","[7228, 7307, 7117, 9209, 8457]",False
3062,73269099,7326,".#&Thép dạng miếng kích thước: 100*40*1.5mm, SUS PLATE","[5404, 54050000, 3916, 98300000, 9706]",False
3063,73269099,7326,".#&Bộ trục dầu ROTATE JOINT, KT: D75x283mm chất liệu bằng thép.hàng mới 100%","[7117, 7323, 8483, 98280000, 9827]",False
3064,73269099,7326,".#&Xy lanh CQ2B32-5DCZ, bằng thép dùng lắp máy, hàng mới 100%","[8413, 8436, 73130000, 9103, 9019]",False
3065,73269099,7326,".#&Thanh trượt WRG-4200, bằng thép dùng lắp máy, hàng mới 100%","[7228, 7215, 7222, 72210000, 9839]",False
3066,73269099,7326,".#&Xy lanh CDQ2B32-50DM, bằng thép dùng lắp máy, hàng mới 100%","[8413, 8436, 73130000, 9103, 9019]",False
3067,73269099,7326,"NL30#&Vòng đệm bằng thép, Lambda3 Bush / BorgWarner Chungju E1130055524A0, EFLDK200002","[7318, 7415, 7228, 7323, 7326]",True
3068,73269099,7326,".#&Lõi trục đỡ của máy CNC, Chất liệu bằng thép , chiều dài 152,04mm, đường kính ngoài  29,87mm hàng mới 100%","[7226, 7305, 7219, 5601, 7220]",False
3069,73269099,7326,".#&Khối chữ V dùng để sửa chữa máy móc, chất liệu bằng sắt, V BLOCK 150*90*70*80, 5020-016380","[8535, 2821, 7117, 9817, 9026]",False
3070,73269099,7326,.#&Chi tiết khuôn   73AH PLATE #4 INSERT CORE kích thước 34.65X92.88X24.80  mm.Hàng mới 100%,"[9706, 2208, 2207, 3502, 7305]",False
